#E/Ry      E-EF/eV    n_doped/cm-3   logn/cm-3      S/VK-1     sigma_t/Sm-1s-1 log_sigma_t/Sm-1s-1 kappael_t/Wm-1K-1s-1 log_kappael_t/Wm-1K-1s-1 mstar/me  
0.453390 0.220050 1.276308e+17 17.105956 -3.966200e-04 8.068745e+16 16.906806 7.654182e+12 12.883899 0.056951
0.453590 0.222772 1.396379e+17 17.145003 -3.966643e-04 8.667844e+16 16.937911 7.942239e+12 12.899943 0.056518
0.453790 0.225493 1.522379e+17 17.182523 -3.958222e-04 9.316851e+16 16.969269 8.248206e+12 12.916359 0.056159
0.453990 0.228214 1.658756e+17 17.219782 -3.942122e-04 1.001915e+17 17.000831 8.572234e+12 12.933094 0.055863
0.454190 0.230935 1.805509e+17 17.256600 -3.919394e-04 1.077835e+17 17.032552 8.914473e+12 12.950096 0.055622
0.454390 0.233656 1.961156e+17 17.292512 -3.890965e-04 1.159830e+17 17.064394 9.275066e+12 12.967317 0.055428
0.454590 0.236377 2.130145e+17 17.328409 -3.857651e-04 1.248310e+17 17.096323 9.654149e+12 12.984714 0.055275
0.454790 0.239098 2.309510e+17 17.363520 -3.820170e-04 1.343709e+17 17.128305 1.005184e+13 13.002246 0.055157
0.454990 0.241820 2.502216e+17 17.398325 -3.779146e-04 1.446487e+17 17.160315 1.046826e+13 13.019875 0.055070
0.455190 0.244541 2.709746e+17 17.432929 -3.735126e-04 1.557130e+17 17.192325 1.090350e+13 13.037566 0.055012
0.455390 0.247262 2.932099e+17 17.467179 -3.688588e-04 1.676150e+17 17.224313 1.135763e+13 13.055288 0.054978
0.455590 0.249983 3.172241e+17 17.501366 -3.639947e-04 1.804087e+17 17.256257 1.183072e+13 13.073011 0.054966
0.455790 0.252704 3.428688e+17 17.535128 -3.589565e-04 1.941505e+17 17.288139 1.232278e+13 13.090709 0.054974
0.455990 0.255425 3.702924e+17 17.568545 -3.537759e-04 2.088998e+17 17.319938 1.283383e+13 13.108356 0.055001
0.456190 0.258146 3.999395e+17 17.601994 -3.484804e-04 2.247182e+17 17.351638 1.336385e+13 13.125932 0.055046
0.456390 0.260868 4.316619e+17 17.635144 -3.430941e-04 2.416701e+17 17.383223 1.391280e+13 13.143414 0.055106
0.456590 0.263589 4.657561e+17 17.668159 -3.376382e-04 2.598224e+17 17.414677 1.448059e+13 13.160786 0.055182
0.456790 0.266310 5.022221e+17 17.700896 -3.321311e-04 2.792440e+17 17.445984 1.506714e+13 13.178031 0.055273
0.456990 0.269031 5.413562e+17 17.733483 -3.265893e-04 3.000064e+17 17.477131 1.567231e+13 13.195133 0.055378
0.457190 0.271752 5.831587e+17 17.765787 -3.210270e-04 3.221830e+17 17.508103 1.629594e+13 13.212079 0.055497
0.457390 0.274473 6.280740e+17 17.798011 -3.154571e-04 3.458487e+17 17.538886 1.693785e+13 13.228858 0.055630
0.457590 0.277194 6.761024e+17 17.830012 -3.098910e-04 3.710805e+17 17.569468 1.759784e+13 13.245459 0.055776
0.457790 0.279916 7.275401e+17 17.861857 -3.043387e-04 3.979564e+17 17.599836 1.827568e+13 13.261874 0.055937
0.457990 0.282637 7.825355e+17 17.893504 -2.988093e-04 4.265556e+17 17.629976 1.897112e+13 13.278093 0.056111
0.458190 0.285358 8.412368e+17 17.924918 -2.933109e-04 4.569578e+17 17.659876 1.968391e+13 13.294111 0.056300
0.458390 0.288079 9.039404e+17 17.956140 -2.878509e-04 4.892433e+17 17.689525 2.041378e+13 13.309923 0.056503
0.458590 0.290800 9.709429e+17 17.987194 -2.824359e-04 5.234924e+17 17.718910 2.116044e+13 13.325525 0.056721
0.458790 0.293521 1.042244e+18 18.017969 -2.770719e-04 5.597850e+17 17.748021 2.192364e+13 13.340913 0.056953
0.458990 0.296242 1.118289e+18 18.048554 -2.717644e-04 5.982002e+17 17.776847 2.270308e+13 13.356085 0.057201
0.459190 0.298963 1.199226e+18 18.078901 -2.665183e-04 6.388163e+17 17.805376 2.349850e+13 13.371040 0.057465
0.459390 0.301685 1.285350e+18 18.109022 -2.613381e-04 6.817096e+17 17.833599 2.430967e+13 13.385779 0.057744
0.459590 0.304406 1.376960e+18 18.138921 -2.562278e-04 7.269550e+17 17.861508 2.513635e+13 13.400302 0.058040
0.459790 0.307127 1.474203e+18 18.168557 -2.511911e-04 7.746249e+17 17.889091 2.597833e+13 13.414611 0.058353
0.459990 0.309848 1.577375e+18 18.197935 -2.462312e-04 8.247891e+17 17.916343 2.683545e+13 13.428709 0.058682
0.460190 0.312569 1.686772e+18 18.227056 -2.413511e-04 8.775148e+17 17.943254 2.770756e+13 13.442598 0.059029
0.460390 0.315290 1.802841e+18 18.255957 -2.365533e-04 9.328656e+17 17.969819 2.859456e+13 13.456283 0.059394
0.460590 0.318011 1.925432e+18 18.284528 -2.318403e-04 9.909019e+17 17.996031 2.949638e+13 13.469769 0.059776
0.460790 0.320733 2.055286e+18 18.312872 -2.272138e-04 1.051680e+18 18.021884 3.041302e+13 13.483060 0.060177
0.460990 0.323454 2.192404e+18 18.340921 -2.226756e-04 1.115254e+18 18.047374 3.134450e+13 13.496161 0.060597
0.461190 0.326175 2.337230e+18 18.368701 -2.182270e-04 1.181672e+18 18.072497 3.229090e+13 13.509080 0.061035
0.461390 0.328896 2.489913e+18 18.396184 -2.138692e-04 1.250978e+18 18.097250 3.325234e+13 13.521822 0.061492
0.461590 0.331617 2.650896e+18 18.423393 -2.096030e-04 1.323214e+18 18.121630 3.422900e+13 13.534394 0.061968
0.461790 0.334338 2.820330e+18 18.450300 -2.054290e-04 1.398416e+18 18.145636 3.522108e+13 13.546803 0.062464
0.461990 0.337059 2.998657e+18 18.476927 -2.013475e-04 1.476617e+18 18.169268 3.622886e+13 13.559055 0.062979
0.462190 0.339781 3.186027e+18 18.503249 -1.973586e-04 1.557845e+18 18.192524 3.725264e+13 13.571157 0.063513
0.462390 0.342502 3.382735e+18 18.529268 -1.934623e-04 1.642125e+18 18.215406 3.829276e+13 13.583117 0.064067
0.462590 0.345223 3.589227e+18 18.555001 -1.896583e-04 1.729478e+18 18.237915 3.934962e+13 13.594941 0.064640
0.462790 0.347944 3.805800e+18 18.580446 -1.859461e-04 1.819922e+18 18.260053 4.042363e+13 13.606635 0.065232
0.462990 0.350665 4.032600e+18 18.605585 -1.823250e-04 1.913469e+18 18.281822 4.151523e+13 13.618207 0.065844
0.463190 0.353386 4.270073e+18 18.630435 -1.787942e-04 2.010132e+18 18.303225 4.262491e+13 13.629663 0.066475
0.463390 0.356107 4.518220e+18 18.654967 -1.753528e-04 2.109918e+18 18.324266 4.375315e+13 13.641009 0.067125
0.463590 0.358829 4.777780e+18 18.679226 -1.719997e-04 2.212832e+18 18.344948 4.490047e+13 13.652251 0.067795
0.463790 0.361550 5.048755e+18 18.703184 -1.687337e-04 2.318877e+18 18.365278 4.606741e+13 13.663394 0.068483
0.463990 0.364271 5.331440e+18 18.726845 -1.655534e-04 2.428053e+18 18.385258 4.725448e+13 13.674443 0.069189
0.464190 0.366992 5.626280e+18 18.750221 -1.624574e-04 2.540360e+18 18.404895 4.846224e+13 13.685404 0.069914
0.464390 0.369713 5.933424e+18 18.773305 -1.594443e-04 2.655793e+18 18.424194 4.969123e+13 13.696280 0.070658
0.464590 0.372434 6.253317e+18 18.796110 -1.565125e-04 2.774349e+18 18.443161 5.094197e+13 13.707076 0.071419
0.464790 0.375155 6.586106e+18 18.818629 -1.536603e-04 2.896023e+18 18.461802 5.221501e+13 13.717795 0.072198
0.464990 0.377877 6.932087e+18 18.840864 -1.508860e-04 3.020807e+18 18.480123 5.351085e+13 13.728442 0.072994
0.465190 0.380598 7.291707e+18 18.862829 -1.481880e-04 3.148694e+18 18.498130 5.483000e+13 13.739018 0.073808
0.465390 0.383319 7.664964e+18 18.884510 -1.455643e-04 3.279677e+18 18.515831 5.617296e+13 13.749527 0.074639
0.465590 0.386040 8.052452e+18 18.905928 -1.430132e-04 3.413747e+18 18.533231 5.754019e+13 13.759971 0.075486
0.465790 0.388761 8.454318e+18 18.927079 -1.405328e-04 3.550896e+18 18.550338 5.893215e+13 13.770352 0.076350
0.465990 0.391482 8.870860e+18 18.947966 -1.381214e-04 3.691116e+18 18.567158 6.034927e+13 13.780672 0.077230
0.466190 0.394203 9.302226e+18 18.968587 -1.357769e-04 3.834398e+18 18.583697 6.179197e+13 13.790932 0.078125
0.466390 0.396925 9.749008e+18 18.988960 -1.334977e-04 3.980733e+18 18.599963 6.326064e+13 13.801134 0.079037
0.466590 0.399646 1.021121e+19 19.009077 -1.312817e-04 4.130114e+18 18.615962 6.475567e+13 13.811278 0.079963
0.466790 0.402367 1.068927e+19 19.028948 -1.291272e-04 4.282531e+18 18.631701 6.627741e+13 13.821366 0.080905
0.466990 0.405088 1.118333e+19 19.048571 -1.270323e-04 4.437977e+18 18.647185 6.782620e+13 13.831397 0.081862
0.467190 0.407809 1.169386e+19 19.067958 -1.249954e-04 4.596444e+18 18.662422 6.940238e+13 13.841374 0.082833
0.467390 0.410530 1.222098e+19 19.087106 -1.230145e-04 4.757923e+18 18.677417 7.100628e+13 13.851297 0.083818
0.467590 0.413251 1.276516e+19 19.106026 -1.210880e-04 4.922408e+18 18.692178 7.263818e+13 13.861165 0.084818
0.467790 0.415972 1.332638e+19 19.124712 -1.192142e-04 5.089891e+18 18.706708 7.429840e+13 13.870979 0.085831
0.467990 0.418694 1.390524e+19 19.143178 -1.173914e-04 5.260364e+18 18.721016 7.598723e+13 13.880741 0.086859
0.468190 0.421415 1.450188e+19 19.161424 -1.156182e-04 5.433820e+18 18.735105 7.770494e+13 13.890449 0.087899
0.468390 0.424136 1.511647e+19 19.179450 -1.138929e-04 5.610253e+18 18.748982 7.945181e+13 13.900104 0.088953
0.468590 0.426857 1.574958e+19 19.197269 -1.122141e-04 5.789655e+18 18.762653 8.122812e+13 13.909706 0.090021
0.468790 0.429578 1.640123e+19 19.214876 -1.105803e-04 5.972022e+18 18.776121 8.303413e+13 13.919257 0.091101
0.468990 0.432299 1.707170e+19 19.232277 -1.089903e-04 6.157346e+18 18.789394 8.487008e+13 13.928755 0.092195
0.469190 0.435020 1.776158e+19 19.249482 -1.074425e-04 6.345622e+18 18.802474 8.673624e+13 13.938201 0.093301
0.469390 0.437742 1.847089e+19 19.266488 -1.059359e-04 6.536846e+18 18.815368 8.863284e+13 13.947595 0.094420
0.469590 0.440463 1.919991e+19 19.283299 -1.044690e-04 6.731014e+18 18.828080 9.056012e+13 13.956937 0.095552
0.469790 0.443184 1.994895e+19 19.299920 -1.030408e-04 6.928121e+18 18.840615 9.251829e+13 13.966228 0.096697
0.469990 0.445905 2.071844e+19 19.316357 -1.016502e-04 7.128166e+18 18.852978 9.450758e+13 13.975467 0.097855
0.470190 0.448626 2.150868e+19 19.332614 -1.002959e-04 7.331146e+18 18.865172 9.652818e+13 13.984654 0.099025
0.470390 0.451347 2.231968e+19 19.348688 -9.897684e-05 7.537061e+18 18.877202 9.858028e+13 13.993790 0.100207
0.470590 0.454068 2.315202e+19 19.364589 -9.769209e-05 7.745910e+18 18.889072 1.006641e+14 14.002874 0.101403
0.470790 0.456790 2.400586e+19 19.380317 -9.644057e-05 7.957694e+18 18.900787 1.027797e+14 14.011907 0.102611
0.470990 0.459511 2.488149e+19 19.395876 -9.522130e-05 8.172416e+18 18.912350 1.049273e+14 14.020889 0.103832
0.471190 0.462232 2.577920e+19 19.411269 -9.403331e-05 8.390078e+18 18.923766 1.071071e+14 14.029818 0.105065
0.471390 0.464953 2.669945e+19 19.426502 -9.287567e-05 8.610684e+18 18.935038 1.093192e+14 14.038696 0.106312
0.471590 0.467674 2.764237e+19 19.441575 -9.174746e-05 8.834239e+18 18.946169 1.115636e+14 14.047523 0.107571
0.471790 0.470395 2.860828e+19 19.456492 -9.064778e-05 9.060748e+18 18.957164 1.138406e+14 14.056297 0.108843
0.471990 0.473116 2.959745e+19 19.471254 -8.957577e-05 9.290218e+18 18.968026 1.161503e+14 14.065020 0.110128
0.472190 0.475838 3.061020e+19 19.485866 -8.853057e-05 9.522656e+18 18.978758 1.184927e+14 14.073692 0.111426
0.472390 0.478559 3.164696e+19 19.500332 -8.751135e-05 9.758071e+18 18.989364 1.208680e+14 14.082311 0.112737
0.472590 0.481280 3.270803e+19 19.514654 -8.651732e-05 9.996470e+18 18.999847 1.232762e+14 14.090879 0.114062
0.472790 0.484001 3.379356e+19 19.528834 -8.554769e-05 1.023786e+19 19.010209 1.257175e+14 14.099396 0.115399
0.472990 0.486722 3.490399e+19 19.542875 -8.460170e-05 1.048226e+19 19.020455 1.281920e+14 14.107861 0.116750
0.473190 0.489443 3.603962e+19 19.556780 -8.367860e-05 1.072967e+19 19.030586 1.306998e+14 14.116275 0.118114
0.473390 0.492164 3.720060e+19 19.570550 -8.277769e-05 1.098011e+19 19.040607 1.332410e+14 14.124638 0.119491
0.473590 0.494886 3.838752e+19 19.584190 -8.189828e-05 1.123358e+19 19.050518 1.358158e+14 14.132950 0.120882
0.473790 0.497607 3.960053e+19 19.597701 -8.103969e-05 1.149010e+19 19.060324 1.384242e+14 14.141212 0.122286
0.473990 0.500328 4.083993e+19 19.611085 -8.020129e-05 1.174967e+19 19.070026 1.410665e+14 14.149424 0.123704
0.474190 0.503049 4.210616e+19 19.624346 -7.938245e-05 1.201232e+19 19.079627 1.437428e+14 14.157586 0.125135
0.474390 0.505770 4.339952e+19 19.637485 -7.858259e-05 1.227805e+19 19.089129 1.464533e+14 14.165699 0.126580
0.474590 0.508491 4.472029e+19 19.650505 -7.780113e-05 1.254687e+19 19.098535 1.491981e+14 14.173763 0.128038
0.474790 0.511212 4.606879e+19 19.663407 -7.703752e-05 1.281880e+19 19.107847 1.519774e+14 14.181779 0.129510
0.474990 0.513934 4.744531e+19 19.676193 -7.629126e-05 1.309385e+19 19.117067 1.547914e+14 14.189747 0.130995
0.475190 0.516655 4.885043e+19 19.688868 -7.556182e-05 1.337204e+19 19.126198 1.576404e+14 14.197668 0.132494
0.475390 0.519376 5.028417e+19 19.701431 -7.484875e-05 1.365336e+19 19.135240 1.605246e+14 14.205542 0.134007
0.475590 0.522097 5.174710e+19 19.713886 -7.415157e-05 1.393785e+19 19.144196 1.634441e+14 14.213369 0.135534
0.475790 0.524818 5.323939e+19 19.726233 -7.346986e-05 1.422552e+19 19.153068 1.663993e+14 14.221152 0.137074
0.475990 0.527539 5.476162e+19 19.738476 -7.280320e-05 1.451637e+19 19.161858 1.693904e+14 14.228889 0.138629
0.476190 0.530260 5.631395e+19 19.750616 -7.215117e-05 1.481042e+19 19.170567 1.724176e+14 14.236582 0.140197
0.476390 0.532981 5.789680e+19 19.762655 -7.151341e-05 1.510770e+19 19.179198 1.754812e+14 14.244231 0.141780
0.476590 0.535703 5.951050e+19 19.774594 -7.088953e-05 1.540820e+19 19.187752 1.785814e+14 14.251836 0.143376
0.476790 0.538424 6.115547e+19 19.786435 -7.027919e-05 1.571196e+19 19.196230 1.817187e+14 14.259400 0.144987
0.476990 0.541145 6.283201e+19 19.798181 -6.968204e-05 1.601899e+19 19.204635 1.848932e+14 14.266921 0.146612
0.477190 0.543866 6.454043e+19 19.809832 -6.909776e-05 1.632930e+19 19.212968 1.881052e+14 14.274401 0.148251
0.477390 0.546587 6.628130e+19 19.821391 -6.852604e-05 1.664292e+19 19.221229 1.913551e+14 14.281840 0.149906
0.477590 0.549308 6.805479e+19 19.832859 -6.796657e-05 1.695985e+19 19.229422 1.946432e+14 14.289239 0.151574
0.477790 0.552029 6.986149e+19 19.844238 -6.741907e-05 1.728013e+19 19.237547 1.979699e+14 14.296599 0.153258
0.477990 0.554751 7.170168e+19 19.855529 -6.688327e-05 1.760376e+19 19.245605 2.013354e+14 14.303920 0.154957
0.478190 0.557472 7.357568e+19 19.866734 -6.635890e-05 1.793078e+19 19.253599 2.047402e+14 14.311203 0.156671
0.478390 0.560193 7.548391e+19 19.877854 -6.584572e-05 1.826119e+19 19.261529 2.081846e+14 14.318449 0.158401
0.478590 0.562914 7.742699e+19 19.888892 -6.534349e-05 1.859502e+19 19.269397 2.116690e+14 14.325657 0.160146
0.478790 0.565635 7.940504e+19 19.899848 -6.485200e-05 1.893229e+19 19.277203 2.151938e+14 14.332830 0.161907
0.478990 0.568356 8.141853e+19 19.910723 -6.437103e-05 1.927302e+19 19.284950 2.187595e+14 14.339967 0.163684
0.479190 0.571077 8.346803e+19 19.921520 -6.390039e-05 1.961725e+19 19.292638 2.223664e+14 14.347069 0.165478
0.479390 0.573799 8.555385e+19 19.932240 -6.343990e-05 1.996498e+19 19.300269 2.260150e+14 14.354137 0.167288
0.479590 0.576520 8.767644e+19 19.942883 -6.298937e-05 2.031624e+19 19.307843 2.297056e+14 14.361172 0.169115
0.479790 0.579241 8.983623e+19 19.953452 -6.254864e-05 2.067107e+19 19.315363 2.334387e+14 14.368173 0.170960
0.479990 0.581962 9.203367e+19 19.963947 -6.211756e-05 2.102949e+19 19.322829 2.372148e+14 14.375142 0.172821
0.480190 0.584683 9.426907e+19 19.974369 -6.169597e-05 2.139153e+19 19.330242 2.410342e+14 14.382079 0.174701
0.480390 0.587404 9.654315e+19 19.984721 -6.128374e-05 2.175721e+19 19.337603 2.448975e+14 14.388984 0.176599
0.480590 0.590125 9.885607e+19 19.995003 -6.088071e-05 2.212658e+19 19.344914 2.488049e+14 14.395859 0.178514
0.480790 0.592847 1.012086e+20 20.005217 -6.048676e-05 2.249966e+19 19.352176 2.527568e+14 14.402703 0.180449
0.480990 0.595568 1.036009e+20 20.015364 -6.010176e-05 2.287650e+19 19.359390 2.567538e+14 14.409517 0.182402
0.481190 0.598289 1.060336e+20 20.025444 -5.972555e-05 2.325712e+19 19.366556 2.607961e+14 14.416301 0.184374
0.481390 0.601010 1.085072e+20 20.035459 -5.935803e-05 2.364158e+19 19.373676 2.648841e+14 14.423056 0.186366
0.481590 0.603731 1.110221e+20 20.045409 -5.899904e-05 2.402990e+19 19.380752 2.690182e+14 14.429782 0.188377
0.481790 0.606452 1.135788e+20 20.055297 -5.864846e-05 2.442215e+19 19.387784 2.731986e+14 14.436479 0.190408
0.481990 0.609173 1.161780e+20 20.065124 -5.830614e-05 2.481835e+19 19.394773 2.774258e+14 14.443147 0.192459
0.482190 0.611895 1.188198e+20 20.074889 -5.797195e-05 2.521856e+19 19.401720 2.817000e+14 14.449787 0.194530
0.482390 0.614616 1.215050e+20 20.084594 -5.764574e-05 2.562283e+19 19.408627 2.860214e+14 14.456399 0.196622
0.482590 0.617337 1.242340e+20 20.094240 -5.732735e-05 2.603121e+19 19.415494 2.903904e+14 14.462982 0.198734
0.482790 0.620058 1.270075e+20 20.103829 -5.701664e-05 2.644375e+19 19.422323 2.948072e+14 14.469538 0.200866
0.482990 0.622779 1.298257e+20 20.113361 -5.671344e-05 2.686052e+19 19.429114 2.992720e+14 14.476066 0.203020
0.483190 0.625500 1.326893e+20 20.122836 -5.641758e-05 2.728156e+19 19.435869 3.037850e+14 14.482566 0.205194
0.483390 0.628221 1.355991e+20 20.132257 -5.612889e-05 2.770694e+19 19.442589 3.083464e+14 14.489039 0.207389
0.483590 0.630943 1.385552e+20 20.141623 -5.584718e-05 2.813673e+19 19.449274 3.129563e+14 14.495484 0.209606
0.483790 0.633664 1.415583e+20 20.150935 -5.557228e-05 2.857097e+19 19.455925 3.176150e+14 14.501901 0.211843
0.483990 0.636385 1.446090e+20 20.160195 -5.530397e-05 2.900975e+19 19.462544 3.223224e+14 14.508291 0.214102
0.484190 0.639106 1.477078e+20 20.169404 -5.504206e-05 2.945311e+19 19.469131 3.270789e+14 14.514653 0.216381
0.484390 0.641827 1.508555e+20 20.178561 -5.478634e-05 2.990114e+19 19.475688 3.318844e+14 14.520987 0.218682
0.484590 0.644548 1.540523e+20 20.187668 -5.453659e-05 3.035390e+19 19.482215 3.367390e+14 14.527293 0.221004
0.484790 0.647269 1.572991e+20 20.196726 -5.429257e-05 3.081146e+19 19.488712 3.416429e+14 14.533572 0.223347
0.484990 0.649991 1.605963e+20 20.205736 -5.405406e-05 3.127389e+19 19.495182 3.465960e+14 14.539824 0.225710
0.485190 0.652712 1.639445e+20 20.214697 -5.382080e-05 3.174126e+19 19.501624 3.515985e+14 14.546047 0.228095
0.485390 0.655433 1.673444e+20 20.223611 -5.359256e-05 3.221363e+19 19.508040 3.566505e+14 14.552243 0.230501
0.485590 0.658154 1.707966e+20 20.232479 -5.336909e-05 3.269109e+19 19.514429 3.617521e+14 14.558411 0.232927
0.485790 0.660875 1.743014e+20 20.241301 -5.315011e-05 3.317369e+19 19.520794 3.669032e+14 14.564552 0.235373
0.485990 0.663596 1.778598e+20 20.250078 -5.293539e-05 3.366151e+19 19.527134 3.721042e+14 14.570665 0.237841
0.486190 0.666317 1.814722e+20 20.258810 -5.272465e-05 3.415461e+19 19.533449 3.773552e+14 14.576750 0.240328
0.486390 0.669038 1.851392e+20 20.267498 -5.251764e-05 3.465306e+19 19.539742 3.826562e+14 14.582809 0.242835
0.486590 0.671760 1.888616e+20 20.276144 -5.231410e-05 3.515692e+19 19.546011 3.880076e+14 14.588840 0.245363
0.486790 0.674481 1.926398e+20 20.284746 -5.211378e-05 3.566626e+19 19.552258 3.934097e+14 14.594845 0.247910
0.486990 0.677202 1.964747e+20 20.293307 -5.191645e-05 3.618112e+19 19.558482 3.988628e+14 14.600824 0.250477
0.487190 0.679923 2.003666e+20 20.301825 -5.172186e-05 3.670157e+19 19.564685 4.043672e+14 14.606776 0.253063
0.487390 0.682644 2.043162e+20 20.310303 -5.152979e-05 3.722766e+19 19.570866 4.099234e+14 14.612703 0.255669
0.487590 0.685365 2.083243e+20 20.318740 -5.134004e-05 3.775944e+19 19.577025 4.155319e+14 14.618604 0.258294
0.487790 0.688086 2.123915e+20 20.327137 -5.115241e-05 3.829695e+19 19.583164 4.211933e+14 14.624481 0.260937
0.487990 0.690808 2.165183e+20 20.335495 -5.096673e-05 3.884024e+19 19.589282 4.269082e+14 14.630334 0.263599
0.488190 0.693529 2.207055e+20 20.343813 -5.078283e-05 3.938935e+19 19.595379 4.326773e+14 14.636164 0.266280
0.488390 0.696250 2.249537e+20 20.352093 -5.060059e-05 3.994432e+19 19.601455 4.385013e+14 14.641971 0.268979
0.488590 0.698971 2.292633e+20 20.360335 -5.041987e-05 4.050519e+19 19.607511 4.443811e+14 14.647756 0.271697
0.488790 0.701692 2.336354e+20 20.368539 -5.024060e-05 4.107198e+19 19.613546 4.503174e+14 14.653519 0.274432
0.488990 0.704413 2.380703e+20 20.376705 -5.006269e-05 4.164473e+19 19.619560 4.563112e+14 14.659261 0.277186
0.489190 0.707134 2.425688e+20 20.384835 -4.988609e-05 4.222347e+19 19.625554 4.623634e+14 14.664983 0.279958
0.489390 0.709856 2.471315e+20 20.392928 -4.971076e-05 4.280823e+19 19.631527 4.684750e+14 14.670686 0.282747
0.489590 0.712577 2.517590e+20 20.400985 -4.953669e-05 4.339904e+19 19.637480 4.746468e+14 14.676371 0.285554
0.489790 0.715298 2.564521e+20 20.409006 -4.936387e-05 4.399592e+19 19.643412 4.808799e+14 14.682037 0.288379
0.489990 0.718019 2.612114e+20 20.416992 -4.919232e-05 4.459891e+19 19.649324 4.871752e+14 14.687685 0.291222
0.490190 0.720740 2.660375e+20 20.424943 -4.902206e-05 4.520804e+19 19.655216 4.935336e+14 14.693317 0.294082
0.490390 0.723461 2.709312e+20 20.432859 -4.885314e-05 4.582334e+19 19.661087 4.999561e+14 14.698932 0.296961
0.490590 0.726182 2.758930e+20 20.440741 -4.868559e-05 4.644483e+19 19.666937 5.064435e+14 14.704531 0.299857
0.490790 0.728904 2.809239e+20 20.448589 -4.851947e-05 4.707257e+19 19.672768 5.129968e+14 14.710115 0.302771
0.490990 0.731625 2.860242e+20 20.456403 -4.835482e-05 4.770658e+19 19.678578 5.196167e+14 14.715683 0.305703
0.491190 0.734346 2.911948e+20 20.464184 -4.819170e-05 4.834691e+19 19.684369 5.263040e+14 14.721237 0.308653
0.491390 0.737067 2.964364e+20 20.471932 -4.803015e-05 4.899360e+19 19.690139 5.330594e+14 14.726776 0.311621
0.491590 0.739788 3.017496e+20 20.479647 -4.787022e-05 4.964669e+19 19.695890 5.398837e+14 14.732300 0.314608
0.491790 0.742509 3.071353e+20 20.487330 -4.771196e-05 5.030624e+19 19.701622 5.467775e+14 14.737811 0.317613
0.491990 0.745230 3.125941e+20 20.494981 -4.755540e-05 5.097228e+19 19.707334 5.537415e+14 14.743307 0.320637
0.492190 0.747952 3.181265e+20 20.502600 -4.740056e-05 5.164489e+19 19.713027 5.607762e+14 14.748790 0.323679
0.492390 0.750673 3.237337e+20 20.510188 -4.724748e-05 5.232411e+19 19.718702 5.678822e+14 14.754258 0.326741
0.492590 0.753394 3.294160e+20 20.517745 -4.709616e-05 5.301000e+19 19.724358 5.750602e+14 14.759713 0.329822
0.492790 0.756115 3.351744e+20 20.525271 -4.694661e-05 5.370262e+19 19.729995 5.823105e+14 14.765155 0.332923
0.492990 0.758836 3.410095e+20 20.532766 -4.679883e-05 5.440202e+19 19.735615 5.896338e+14 14.770582 0.336044
0.493190 0.761557 3.469220e+20 20.540232 -4.665281e-05 5.510827e+19 19.741217 5.970306e+14 14.775997 0.339184
0.493390 0.764278 3.529130e+20 20.547668 -4.650853e-05 5.582144e+19 19.746801 6.045014e+14 14.781397 0.342346
0.493590 0.767000 3.589828e+20 20.555074 -4.636597e-05 5.654158e+19 19.752368 6.120467e+14 14.786785 0.345528
0.493790 0.769721 3.651325e+20 20.562450 -4.622512e-05 5.726876e+19 19.757918 6.196672e+14 14.792159 0.348731
0.493990 0.772442 3.713627e+20 20.569798 -4.608593e-05 5.800303e+19 19.763451 6.273635e+14 14.797519 0.351956
