#E/Ry     ,E-EF/eV   ,n_doped/cm-3  ,logn/cm-3     ,S/VK-1    ,sigma_t/Sm-1s-1,log_sigma_t/Sm-1s-1,kappael_t/Wm-1K-1s-1,log_kappael_t/Wm-1K-1s-1,mstar/me  
0.183990,-3.445325,7.861065e+22,22.895481,-9.290266e-06,4.839396e+20,20.684791,3.553241e+15,15.550625,-0.971459
0.184190,-3.442603,7.856770e+22,22.895244,-9.268932e-06,4.856099e+20,20.686288,3.565476e+15,15.552118,-0.972097
0.184390,-3.439882,7.852464e+22,22.895006,-9.247701e-06,4.872821e+20,20.687780,3.577722e+15,15.553607,-0.972735
0.184590,-3.437161,7.848148e+22,22.894767,-9.226564e-06,4.889563e+20,20.689270,3.589979e+15,15.555092,-0.973374
0.184790,-3.434440,7.843822e+22,22.894528,-9.205511e-06,4.906326e+20,20.690756,3.602246e+15,15.556573,-0.974011
0.184990,-3.431719,7.839486e+22,22.894288,-9.184536e-06,4.923108e+20,20.692239,3.614524e+15,15.558051,-0.974649
0.185190,-3.428998,7.835140e+22,22.894047,-9.163635e-06,4.939910e+20,20.693719,3.626812e+15,15.559525,-0.975286
0.185390,-3.426277,7.830783e+22,22.893805,-9.142803e-06,4.956731e+20,20.695195,3.639112e+15,15.560995,-0.975924
0.185590,-3.423556,7.826416e+22,22.893563,-9.122035e-06,4.973572e+20,20.696668,3.651421e+15,15.562462,-0.976562
0.185790,-3.420834,7.822038e+22,22.893320,-9.101327e-06,4.990433e+20,20.698138,3.663741e+15,15.563925,-0.977202
0.185990,-3.418113,7.817650e+22,22.893076,-9.080671e-06,5.007313e+20,20.699605,3.676071e+15,15.565384,-0.977844
0.186190,-3.415392,7.813252e+22,22.892832,-9.060058e-06,5.024213e+20,20.701068,3.688410e+15,15.566839,-0.978489
0.186390,-3.412671,7.808843e+22,22.892587,-9.039477e-06,5.041133e+20,20.702528,3.700759e+15,15.568291,-0.979138
0.186590,-3.409950,7.804424e+22,22.892341,-9.018915e-06,5.058072e+20,20.703985,3.713117e+15,15.569739,-0.979794
0.186790,-3.407229,7.799994e+22,22.892094,-8.998357e-06,5.075031e+20,20.705439,3.725484e+15,15.571183,-0.980455
0.186990,-3.404508,7.795554e+22,22.891847,-8.977788e-06,5.092009e+20,20.706889,3.737859e+15,15.572623,-0.981125
0.187190,-3.401786,7.791102e+22,22.891599,-8.957192e-06,5.109006e+20,20.708336,3.750242e+15,15.574059,-0.981805
0.187390,-3.399065,7.786640e+22,22.891350,-8.936549e-06,5.126023e+20,20.709781,3.762634e+15,15.575492,-0.982494
0.187590,-3.396344,7.782167e+22,22.891101,-8.915841e-06,5.143057e+20,20.711221,3.775035e+15,15.576921,-0.983195
0.187790,-3.393623,7.777684e+22,22.890850,-8.895048e-06,5.160110e+20,20.712659,3.787443e+15,15.578346,-0.983909
0.187990,-3.390902,7.773189e+22,22.890599,-8.874150e-06,5.177181e+20,20.714093,3.799860e+15,15.579768,-0.984635
0.188190,-3.388181,7.768683e+22,22.890347,-8.853127e-06,5.194269e+20,20.715524,3.812286e+15,15.581186,-0.985375
0.188390,-3.385460,7.764167e+22,22.890095,-8.831960e-06,5.211374e+20,20.716952,3.824722e+15,15.582600,-0.986130
0.188590,-3.382738,7.759639e+22,22.889841,-8.810634e-06,5.228495e+20,20.718377,3.837168e+15,15.584011,-0.986899
0.188790,-3.380017,7.755099e+22,22.889587,-8.789137e-06,5.245630e+20,20.719798,3.849625e+15,15.585418,-0.987683
0.188990,-3.377296,7.750549e+22,22.889332,-8.767465e-06,5.262779e+20,20.721215,3.862095e+15,15.586823,-0.988482
0.189190,-3.374575,7.745987e+22,22.889077,-8.745619e-06,5.279940e+20,20.722629,3.874578e+15,15.588224,-0.989296
0.189390,-3.371854,7.741413e+22,22.888820,-8.723609e-06,5.297113e+20,20.724039,3.887077e+15,15.589623,-0.990124
0.189590,-3.369133,7.736827e+22,22.888563,-8.701450e-06,5.314297e+20,20.725446,3.899592e+15,15.591019,-0.990967
0.189790,-3.366412,7.732230e+22,22.888305,-8.679169e-06,5.331489e+20,20.726849,3.912126e+15,15.592413,-0.991823
0.189990,-3.363690,7.727621e+22,22.888046,-8.656795e-06,5.348691e+20,20.728247,3.924679e+15,15.593804,-0.992693
0.190190,-3.360969,7.723000e+22,22.887786,-8.634366e-06,5.365899e+20,20.729643,3.937252e+15,15.595193,-0.993576
0.190390,-3.358248,7.718366e+22,22.887525,-8.611924e-06,5.383115e+20,20.731034,3.949848e+15,15.596580,-0.994472
0.190590,-3.355527,7.713721e+22,22.887264,-8.589511e-06,5.400336e+20,20.732421,3.962466e+15,15.597965,-0.995381
0.190790,-3.352806,7.709062e+22,22.887002,-8.567175e-06,5.417564e+20,20.733804,3.975107e+15,15.599349,-0.996302
0.190990,-3.350085,7.704392e+22,22.886738,-8.544965e-06,5.434797e+20,20.735183,3.987772e+15,15.600730,-0.997235
0.191190,-3.347364,7.699709e+22,22.886474,-8.522930e-06,5.452036e+20,20.736559,4.000461e+15,15.602110,-0.998180
0.191390,-3.344642,7.695012e+22,22.886209,-8.501119e-06,5.469280e+20,20.737930,4.013175e+15,15.603488,-0.999138
0.191590,-3.341921,7.690303e+22,22.885943,-8.479581e-06,5.486530e+20,20.739298,4.025914e+15,15.604864,-1.000108
0.191790,-3.339200,7.685581e+22,22.885677,-8.458365e-06,5.503786e+20,20.740662,4.038677e+15,15.606239,-1.001090
0.191990,-3.336479,7.680846e+22,22.885409,-8.437514e-06,5.521049e+20,20.742022,4.051464e+15,15.607612,-1.002086
0.192190,-3.333758,7.676097e+22,22.885140,-8.417070e-06,5.538321e+20,20.743378,4.064275e+15,15.608983,-1.003094
0.192390,-3.331037,7.671334e+22,22.884871,-8.397067e-06,5.555601e+20,20.744731,4.077108e+15,15.610352,-1.004117
0.192590,-3.328316,7.666558e+22,22.884600,-8.377534e-06,5.572891e+20,20.746081,4.089962e+15,15.611719,-1.005153
0.192790,-3.325594,7.661768e+22,22.884329,-8.358491e-06,5.590193e+20,20.747427,4.102838e+15,15.613084,-1.006205
0.192990,-3.322873,7.656963e+22,22.884057,-8.339949e-06,5.607507e+20,20.748770,4.115732e+15,15.614447,-1.007271
0.193190,-3.320152,7.652145e+22,22.883783,-8.321914e-06,5.624835e+20,20.750110,4.128645e+15,15.615808,-1.008353
0.193390,-3.317431,7.647311e+22,22.883509,-8.304384e-06,5.642179e+20,20.751447,4.141576e+15,15.617166,-1.009452
0.193590,-3.314710,7.642463e+22,22.883233,-8.287351e-06,5.659540e+20,20.752781,4.154523e+15,15.618521,-1.010567
0.193790,-3.311989,7.637599e+22,22.882957,-8.270803e-06,5.676918e+20,20.754113,4.167487e+15,15.619874,-1.011699
0.193990,-3.309268,7.632720e+22,22.882679,-8.254728e-06,5.694316e+20,20.755442,4.180466e+15,15.621225,-1.012849
0.194190,-3.306546,7.627826e+22,22.882401,-8.239110e-06,5.711733e+20,20.756768,4.193461e+15,15.622573,-1.014018
0.194390,-3.303825,7.622915e+22,22.882121,-8.223936e-06,5.729172e+20,20.758092,4.206471e+15,15.623918,-1.015205
0.194590,-3.301104,7.617988e+22,22.881840,-8.209193e-06,5.746632e+20,20.759413,4.219498e+15,15.625261,-1.016412
0.194790,-3.298383,7.613044e+22,22.881558,-8.194869e-06,5.764114e+20,20.760733,4.232540e+15,15.626601,-1.017638
0.194990,-3.295662,7.608083e+22,22.881275,-8.180954e-06,5.781620e+20,20.762050,4.245598e+15,15.627939,-1.018886
0.195190,-3.292941,7.603105e+22,22.880991,-8.167439e-06,5.799150e+20,20.763364,4.258673e+15,15.629274,-1.020154
0.195390,-3.290220,7.598108e+22,22.880705,-8.154316e-06,5.816705e+20,20.764677,4.271764e+15,15.630607,-1.021444
0.195590,-3.287499,7.593093e+22,22.880419,-8.141579e-06,5.834285e+20,20.765988,4.284873e+15,15.631938,-1.022756
0.195790,-3.284777,7.588059e+22,22.880131,-8.129219e-06,5.851892e+20,20.767296,4.297998e+15,15.633266,-1.024091
0.195990,-3.282056,7.583006e+22,22.879841,-8.117230e-06,5.869526e+20,20.768603,4.311140e+15,15.634592,-1.025449
0.196190,-3.279335,7.577932e+22,22.879551,-8.105602e-06,5.887188e+20,20.769908,4.324300e+15,15.635916,-1.026830
0.196390,-3.276614,7.572837e+22,22.879259,-8.094328e-06,5.904878e+20,20.771211,4.337478e+15,15.637237,-1.028235
0.196590,-3.273893,7.567721e+22,22.878965,-8.083398e-06,5.922598e+20,20.772512,4.350673e+15,15.638556,-1.029664
0.196790,-3.271172,7.562583e+22,22.878670,-8.072802e-06,5.940348e+20,20.773812,4.363886e+15,15.639873,-1.031117
0.196990,-3.268451,7.557422e+22,22.878374,-8.062530e-06,5.958129e+20,20.775110,4.377116e+15,15.641188,-1.032595
0.197190,-3.265729,7.552237e+22,22.878076,-8.052570e-06,5.975941e+20,20.776406,4.390365e+15,15.642501,-1.034097
0.197390,-3.263008,7.547027e+22,22.877776,-8.042915e-06,5.993785e+20,20.777701,4.403633e+15,15.643811,-1.035625
0.197590,-3.260287,7.541791e+22,22.877474,-8.033557e-06,6.011661e+20,20.778994,4.416920e+15,15.645120,-1.037178
0.197790,-3.257566,7.536529e+22,22.877171,-8.024493e-06,6.029570e+20,20.780286,4.430226e+15,15.646426,-1.038756
0.197990,-3.254845,7.531238e+22,22.876866,-8.015722e-06,6.047513e+20,20.781577,4.443552e+15,15.647730,-1.040362
0.198190,-3.252124,7.525919e+22,22.876560,-8.007251e-06,6.065489e+20,20.782866,4.456899e+15,15.649033,-1.041994
0.198390,-3.249403,7.520570e+22,22.876251,-7.999088e-06,6.083500e+20,20.784153,4.470266e+15,15.650333,-1.043653
0.198590,-3.246681,7.515189e+22,22.875940,-7.991250e-06,6.101545e+20,20.785440,4.483654e+15,15.651632,-1.045341
0.198790,-3.243960,7.509776e+22,22.875627,-7.983755e-06,6.119626e+20,20.786725,4.497063e+15,15.652929,-1.047059
0.198990,-3.241239,7.504329e+22,22.875312,-7.976623e-06,6.137744e+20,20.788009,4.510491e+15,15.654224,-1.048806
0.199190,-3.238518,7.498846e+22,22.874994,-7.969875e-06,6.155900e+20,20.789292,4.523938e+15,15.655517,-1.050584
0.199390,-3.235797,7.493326e+22,22.874675,-7.963529e-06,6.174094e+20,20.790573,4.537402e+15,15.656807,-1.052393
0.199590,-3.233076,7.487768e+22,22.874352,-7.957598e-06,6.192330e+20,20.791854,4.550881e+15,15.658095,-1.054236
0.199790,-3.230355,7.482170e+22,22.874028,-7.952086e-06,6.210609e+20,20.793134,4.564372e+15,15.659381,-1.056113
0.199990,-3.227633,7.476531e+22,22.873700,-7.946990e-06,6.228933e+20,20.794414,4.577871e+15,15.660664,-1.058025
0.200190,-3.224912,7.470848e+22,22.873370,-7.942292e-06,6.247304e+20,20.795693,4.591375e+15,15.661943,-1.059974
0.200390,-3.222191,7.465121e+22,22.873037,-7.937965e-06,6.265725e+20,20.796971,4.604880e+15,15.663218,-1.061960
0.200590,-3.219470,7.459348e+22,22.872701,-7.933964e-06,6.284197e+20,20.798250,4.618382e+15,15.664490,-1.063984
0.200790,-3.216749,7.453527e+22,22.872362,-7.930232e-06,6.302724e+20,20.799528,4.631875e+15,15.665757,-1.066049
0.200990,-3.214028,7.447657e+22,22.872020,-7.926696e-06,6.321308e+20,20.800807,4.645356e+15,15.667019,-1.068156
0.201190,-3.211307,7.441737e+22,22.871674,-7.923266e-06,6.339950e+20,20.802086,4.658818e+15,15.668276,-1.070306
0.201390,-3.208585,7.435765e+22,22.871326,-7.919835e-06,6.358653e+20,20.803365,4.672257e+15,15.669527,-1.072500
0.201590,-3.205864,7.429740e+22,22.870974,-7.916282e-06,6.377417e+20,20.804645,4.685668e+15,15.670772,-1.074740
0.201790,-3.203143,7.423661e+22,22.870618,-7.912468e-06,6.396245e+20,20.805925,4.699047e+15,15.672010,-1.077028
0.201990,-3.200422,7.417527e+22,22.870259,-7.908243e-06,6.415137e+20,20.807206,4.712390e+15,15.673241,-1.079365
0.202190,-3.197701,7.411337e+22,22.869897,-7.903445e-06,6.434091e+20,20.808487,4.725692e+15,15.674465,-1.081753
0.202390,-3.194980,7.405091e+22,22.869530,-7.897903e-06,6.453109e+20,20.809769,4.738951e+15,15.675682,-1.084192
0.202590,-3.192259,7.398788e+22,22.869161,-7.891445e-06,6.472188e+20,20.811051,4.752165e+15,15.676892,-1.086685
0.202790,-3.189537,7.392429e+22,22.868787,-7.883898e-06,6.491325e+20,20.812333,4.765333e+15,15.678093,-1.089232
0.202990,-3.186816,7.386012e+22,22.868410,-7.875096e-06,6.510517e+20,20.813616,4.778454e+15,15.679287,-1.091836
0.203190,-3.184095,7.379538e+22,22.868029,-7.864885e-06,6.529762e+20,20.814897,4.791529e+15,15.680474,-1.094496
0.203390,-3.181374,7.373008e+22,22.867645,-7.853123e-06,6.549052e+20,20.816178,4.804560e+15,15.681654,-1.097214
0.203590,-3.178653,7.366423e+22,22.867257,-7.839688e-06,6.568384e+20,20.817459,4.817547e+15,15.682826,-1.099991
0.203790,-3.175932,7.359782e+22,22.866865,-7.824474e-06,6.587752e+20,20.818737,4.830494e+15,15.683992,-1.102828
0.203990,-3.173211,7.353088e+22,22.866470,-7.807399e-06,6.607148e+20,20.820014,4.843402e+15,15.685151,-1.105726
0.204190,-3.170490,7.346342e+22,22.866071,-7.788401e-06,6.626567e+20,20.821289,4.856275e+15,15.686303,-1.108684
0.204390,-3.167768,7.339545e+22,22.865669,-7.767435e-06,6.646002e+20,20.822560,4.869115e+15,15.687450,-1.111703
0.204590,-3.165047,7.332698e+22,22.865264,-7.744476e-06,6.665445e+20,20.823829,4.881924e+15,15.688591,-1.114785
0.204790,-3.162326,7.325804e+22,22.864855,-7.719516e-06,6.684891e+20,20.825094,4.894705e+15,15.689727,-1.117928
0.204990,-3.159605,7.318866e+22,22.864444,-7.692559e-06,6.704332e+20,20.826355,4.907460e+15,15.690857,-1.121133
0.205190,-3.156884,7.311884e+22,22.864029,-7.663625e-06,6.723760e+20,20.827612,4.920190e+15,15.691982,-1.124398
0.205390,-3.154163,7.304861e+22,22.863612,-7.632741e-06,6.743171e+20,20.828864,4.932897e+15,15.693102,-1.127725
0.205590,-3.151442,7.297800e+22,22.863192,-7.599943e-06,6.762556e+20,20.830111,4.945581e+15,15.694217,-1.131111
0.205790,-3.148720,7.290703e+22,22.862769,-7.565274e-06,6.781910e+20,20.831352,4.958243e+15,15.695328,-1.134555
0.205990,-3.145999,7.283572e+22,22.862344,-7.528782e-06,6.801227e+20,20.832587,4.970882e+15,15.696433,-1.138057
0.206190,-3.143278,7.276411e+22,22.861917,-7.490513e-06,6.820501e+20,20.833816,4.983499e+15,15.697534,-1.141614
0.206390,-3.140557,7.269221e+22,22.861488,-7.450521e-06,6.839726e+20,20.835039,4.996094e+15,15.698631,-1.145225
0.206590,-3.137836,7.262005e+22,22.861057,-7.408856e-06,6.858896e+20,20.836254,5.008665e+15,15.699722,-1.148887
0.206790,-3.135115,7.254765e+22,22.860623,-7.365569e-06,6.878007e+20,20.837463,5.021212e+15,15.700809,-1.152598
0.206990,-3.132394,7.247503e+22,22.860188,-7.320713e-06,6.897051e+20,20.838663,5.033734e+15,15.701890,-1.156357
0.207190,-3.129672,7.240223e+22,22.859752,-7.274342e-06,6.916025e+20,20.839857,5.046230e+15,15.702967,-1.160160
0.207390,-3.126951,7.232926e+22,22.859314,-7.226513e-06,6.934922e+20,20.841042,5.058701e+15,15.704039,-1.164005
0.207590,-3.124230,7.225613e+22,22.858875,-7.177291e-06,6.953738e+20,20.842218,5.071146e+15,15.705106,-1.167889
0.207790,-3.121509,7.218288e+22,22.858434,-7.126744e-06,6.972466e+20,20.843386,5.083566e+15,15.706168,-1.171812
0.207990,-3.118788,7.210952e+22,22.857993,-7.074950e-06,6.991103e+20,20.844546,5.095958e+15,15.707226,-1.175769
0.208190,-3.116067,7.203606e+22,22.857550,-7.021996e-06,7.009643e+20,20.845696,5.108324e+15,15.708278,-1.179759
0.208390,-3.113346,7.196253e+22,22.857106,-6.967973e-06,7.028081e+20,20.846837,5.120663e+15,15.709326,-1.183780
0.208590,-3.110624,7.188893e+22,22.856662,-6.912981e-06,7.046414e+20,20.847968,5.132974e+15,15.710369,-1.187830
0.208790,-3.107903,7.181529e+22,22.856217,-6.857124e-06,7.064638e+20,20.849090,5.145255e+15,15.711407,-1.191907
0.208990,-3.105182,7.174161e+22,22.855771,-6.800506e-06,7.082750e+20,20.850202,5.157505e+15,15.712440,-1.196011
0.209190,-3.102461,7.166791e+22,22.855325,-6.743229e-06,7.100746e+20,20.851304,5.169720e+15,15.713467,-1.200139
0.209390,-3.099740,7.159419e+22,22.854878,-6.685391e-06,7.118625e+20,20.852396,5.181900e+15,15.714489,-1.204291
0.209590,-3.097019,7.152048e+22,22.854430,-6.627082e-06,7.136385e+20,20.853478,5.194038e+15,15.715505,-1.208464
0.209790,-3.094298,7.144677e+22,22.853983,-6.568382e-06,7.154024e+20,20.854550,5.206132e+15,15.716515,-1.212659
0.209990,-3.091576,7.137307e+22,22.853534,-6.509359e-06,7.171541e+20,20.855613,5.218178e+15,15.717519,-1.216875
0.210190,-3.088855,7.129940e+22,22.853086,-6.450071e-06,7.188937e+20,20.856665,5.230171e+15,15.718516,-1.221110
0.210390,-3.086134,7.122576e+22,22.852637,-6.390562e-06,7.206209e+20,20.857707,5.242106e+15,15.719506,-1.225363
0.210590,-3.083413,7.115216e+22,22.852188,-6.330864e-06,7.223357e+20,20.858739,5.253979e+15,15.720488,-1.229635
0.210790,-3.080692,7.107860e+22,22.851739,-6.270996e-06,7.240382e+20,20.859761,5.265786e+15,15.721463,-1.233924
0.210990,-3.077971,7.100508e+22,22.851289,-6.210968e-06,7.257282e+20,20.860774,5.277522e+15,15.722430,-1.238230
0.211190,-3.075250,7.093162e+22,22.850840,-6.150780e-06,7.274057e+20,20.861777,5.289185e+15,15.723389,-1.242552
0.211390,-3.072528,7.085821e+22,22.850390,-6.090422e-06,7.290707e+20,20.862770,5.300770e+15,15.724339,-1.246890
0.211590,-3.069807,7.078486e+22,22.849940,-6.029880e-06,7.307229e+20,20.863753,5.312275e+15,15.725281,-1.251244
0.211790,-3.067086,7.071157e+22,22.849490,-5.969137e-06,7.323624e+20,20.864726,5.323698e+15,15.726213,-1.255615
0.211990,-3.064365,7.063834e+22,22.849040,-5.908170e-06,7.339889e+20,20.865689,5.335037e+15,15.727137,-1.260001
0.212190,-3.061644,7.056518e+22,22.848590,-5.846962e-06,7.356023e+20,20.866643,5.346291e+15,15.728053,-1.264402
0.212390,-3.058923,7.049209e+22,22.848140,-5.785496e-06,7.372024e+20,20.867587,5.357459e+15,15.728959,-1.268819
0.212590,-3.056202,7.041907e+22,22.847690,-5.723760e-06,7.387890e+20,20.868520,5.368541e+15,15.729856,-1.273252
0.212790,-3.053481,7.034612e+22,22.847240,-5.661749e-06,7.403619e+20,20.869444,5.379537e+15,15.730745,-1.277700
0.212990,-3.050759,7.027324e+22,22.846790,-5.599462e-06,7.419208e+20,20.870358,5.390447e+15,15.731625,-1.282163
0.213190,-3.048038,7.020044e+22,22.846340,-5.536906e-06,7.434655e+20,20.871261,5.401273e+15,15.732496,-1.286641
0.213390,-3.045317,7.012771e+22,22.845890,-5.474091e-06,7.449958e+20,20.872154,5.412014e+15,15.733359,-1.291133
0.213590,-3.042596,7.005506e+22,22.845440,-5.411035e-06,7.465114e+20,20.873036,5.422671e+15,15.734213,-1.295639
0.213790,-3.039875,6.998249e+22,22.844989,-5.347754e-06,7.480122e+20,20.873909,5.433245e+15,15.735059,-1.300157
0.213990,-3.037154,6.990999e+22,22.844539,-5.284271e-06,7.494979e+20,20.874770,5.443736e+15,15.735897,-1.304687
0.214190,-3.034433,6.983757e+22,22.844089,-5.220609e-06,7.509683e+20,20.875622,5.454147e+15,15.736727,-1.309229
0.214390,-3.031711,6.976523e+22,22.843639,-5.156794e-06,7.524233e+20,20.876462,5.464476e+15,15.737549,-1.313780
0.214590,-3.028990,6.969297e+22,22.843189,-5.092857e-06,7.538626e+20,20.877292,5.474727e+15,15.738362,-1.318340
0.214790,-3.026269,6.962078e+22,22.842739,-5.028831e-06,7.552860e+20,20.878111,5.484900e+15,15.739169,-1.322908
0.214990,-3.023548,6.954868e+22,22.842289,-4.964758e-06,7.566933e+20,20.878920,5.494996e+15,15.739967,-1.327483
0.215190,-3.020827,6.947665e+22,22.841839,-4.900684e-06,7.580845e+20,20.879718,5.505018e+15,15.740759,-1.332065
0.215390,-3.018106,6.940470e+22,22.841389,-4.836664e-06,7.594592e+20,20.880504,5.514967e+15,15.741543,-1.336652
0.215590,-3.015385,6.933283e+22,22.840939,-4.772757e-06,7.608174e+20,20.881280,5.524845e+15,15.742320,-1.341246
0.215790,-3.012663,6.926104e+22,22.840489,-4.709028e-06,7.621590e+20,20.882046,5.534653e+15,15.743090,-1.345845
0.215990,-3.009942,6.918933e+22,22.840039,-4.645547e-06,7.634839e+20,20.882800,5.544392e+15,15.743854,-1.350449
0.216190,-3.007221,6.911770e+22,22.839589,-4.582383e-06,7.647921e+20,20.883543,5.554063e+15,15.744611,-1.355059
0.216390,-3.004500,6.904614e+22,22.839139,-4.519607e-06,7.660836e+20,20.884276,5.563667e+15,15.745361,-1.359675
0.216590,-3.001779,6.897466e+22,22.838690,-4.457285e-06,7.673583e+20,20.884998,5.573203e+15,15.746105,-1.364297
0.216790,-2.999058,6.890326e+22,22.838240,-4.395480e-06,7.686165e+20,20.885710,5.582673e+15,15.746842,-1.368926
0.216990,-2.996337,6.883194e+22,22.837790,-4.334251e-06,7.698583e+20,20.886411,5.592075e+15,15.747573,-1.373561
0.217190,-2.993615,6.876069e+22,22.837340,-4.273650e-06,7.710836e+20,20.887101,5.601409e+15,15.748297,-1.378203
0.217390,-2.990894,6.868953e+22,22.836891,-4.213725e-06,7.722927e+20,20.887782,5.610676e+15,15.749015,-1.382851
0.217590,-2.988173,6.861844e+22,22.836441,-4.154517e-06,7.734858e+20,20.888452,5.619876e+15,15.749727,-1.387507
0.217790,-2.985452,6.854743e+22,22.835991,-4.096063e-06,7.746629e+20,20.889113,5.629009e+15,15.750432,-1.392169
0.217990,-2.982731,6.847649e+22,22.835541,-4.038395e-06,7.758243e+20,20.889763,5.638075e+15,15.751131,-1.396837
0.218190,-2.980010,6.840563e+22,22.835092,-3.981542e-06,7.769702e+20,20.890404,5.647076e+15,15.751824,-1.401512
0.218390,-2.977289,6.833485e+22,22.834642,-3.925527e-06,7.781007e+20,20.891036,5.656011e+15,15.752510,-1.406192
0.218590,-2.974567,6.826414e+22,22.834193,-3.870373e-06,7.792160e+20,20.891658,5.664884e+15,15.753191,-1.410877
0.218790,-2.971846,6.819351e+22,22.833743,-3.816101e-06,7.803163e+20,20.892271,5.673696e+15,15.753866,-1.415567
0.218990,-2.969125,6.812295e+22,22.833293,-3.762732e-06,7.814016e+20,20.892874,5.682449e+15,15.754536,-1.420261
0.219190,-2.966404,6.805247e+22,22.832844,-3.710293e-06,7.824723e+20,20.893469,5.691147e+15,15.755200,-1.424958
0.219390,-2.963683,6.798206e+22,22.832394,-3.658816e-06,7.835283e+20,20.894055,5.699794e+15,15.755859,-1.429656
