#E/Ry     ,E-EF/eV   ,n_doped/cm-3  ,logn/cm-3     ,S/VK-1    ,sigma_t/Sm-1s-1,log_sigma_t/Sm-1s-1,kappael_t/Wm-1K-1s-1,log_kappael_t/Wm-1K-1s-1,mstar/me  
0.189390,-3.371854,7.737924e+22,22.888624,-1.451869e-05,5.301080e+20,20.724364,6.502508e+15,15.813081,-0.994607
0.189590,-3.369133,7.733296e+22,22.888365,-1.448583e-05,5.318231e+20,20.725767,6.523453e+15,15.814478,-0.995514
0.189790,-3.366412,7.728654e+22,22.888104,-1.445315e-05,5.335398e+20,20.727167,6.544422e+15,15.815871,-0.996435
0.189990,-3.363690,7.723998e+22,22.887842,-1.442065e-05,5.352580e+20,20.728563,6.565416e+15,15.817262,-0.997368
0.190190,-3.360969,7.719328e+22,22.887580,-1.438834e-05,5.369777e+20,20.729956,6.586434e+15,15.818650,-0.998315
0.190390,-3.358248,7.714645e+22,22.887316,-1.435623e-05,5.386990e+20,20.731346,6.607478e+15,15.820036,-0.999276
0.190590,-3.355527,7.709947e+22,22.887051,-1.432433e-05,5.404218e+20,20.732733,6.628546e+15,15.821418,-1.000251
0.190790,-3.352806,7.705234e+22,22.886786,-1.429264e-05,5.421462e+20,20.734116,6.649638e+15,15.822798,-1.001241
0.190990,-3.350085,7.700507e+22,22.886519,-1.426118e-05,5.438721e+20,20.735497,6.670755e+15,15.824175,-1.002245
0.191190,-3.347364,7.695765e+22,22.886252,-1.422996e-05,5.455996e+20,20.736874,6.691896e+15,15.825549,-1.003263
0.191390,-3.344642,7.691008e+22,22.885983,-1.419897e-05,5.473287e+20,20.738248,6.713060e+15,15.826921,-1.004297
0.191590,-3.341921,7.686236e+22,22.885714,-1.416823e-05,5.490594e+20,20.739619,6.734248e+15,15.828289,-1.005346
0.191790,-3.339200,7.681448e+22,22.885443,-1.413774e-05,5.507916e+20,20.740987,6.755458e+15,15.829655,-1.006411
0.191990,-3.336479,7.676644e+22,22.885171,-1.410752e-05,5.525256e+20,20.742352,6.776690e+15,15.831018,-1.007492
0.192190,-3.333758,7.671824e+22,22.884899,-1.407756e-05,5.542612e+20,20.743714,6.797944e+15,15.832378,-1.008590
0.192390,-3.331037,7.666987e+22,22.884625,-1.404787e-05,5.559985e+20,20.745074,6.819218e+15,15.833735,-1.009704
0.192590,-3.328316,7.662134e+22,22.884350,-1.401846e-05,5.577375e+20,20.746430,6.840512e+15,15.835089,-1.010835
0.192790,-3.325594,7.657264e+22,22.884074,-1.398933e-05,5.594783e+20,20.747783,6.861825e+15,15.836440,-1.011983
0.192990,-3.322873,7.652376e+22,22.883796,-1.396048e-05,5.612208e+20,20.749134,6.883156e+15,15.837788,-1.013149
0.193190,-3.320152,7.647471e+22,22.883518,-1.393191e-05,5.629652e+20,20.750482,6.904503e+15,15.839132,-1.014333
0.193390,-3.317431,7.642548e+22,22.883238,-1.390362e-05,5.647114e+20,20.751827,6.925867e+15,15.840474,-1.015535
0.193590,-3.314710,7.637607e+22,22.882957,-1.387562e-05,5.664596e+20,20.753169,6.947245e+15,15.841813,-1.016756
0.193790,-3.311989,7.632646e+22,22.882675,-1.384789e-05,5.682097e+20,20.754509,6.968637e+15,15.843148,-1.017996
0.193990,-3.309268,7.627667e+22,22.882392,-1.382044e-05,5.699617e+20,20.755846,6.990041e+15,15.844480,-1.019256
0.194190,-3.306546,7.622668e+22,22.882107,-1.379327e-05,5.717158e+20,20.757180,7.011456e+15,15.845808,-1.020535
0.194390,-3.303825,7.617650e+22,22.881821,-1.376636e-05,5.734720e+20,20.758512,7.032880e+15,15.847133,-1.021835
0.194590,-3.301104,7.612611e+22,22.881534,-1.373971e-05,5.752302e+20,20.759842,7.054312e+15,15.848455,-1.023156
0.194790,-3.298383,7.607551e+22,22.881245,-1.371331e-05,5.769906e+20,20.761169,7.075751e+15,15.849773,-1.024497
0.194990,-3.295662,7.602470e+22,22.880955,-1.368715e-05,5.787532e+20,20.762493,7.097195e+15,15.851087,-1.025861
0.195190,-3.292941,7.597368e+22,22.880663,-1.366123e-05,5.805180e+20,20.763816,7.118643e+15,15.852397,-1.027246
0.195390,-3.290220,7.592243e+22,22.880370,-1.363552e-05,5.822851e+20,20.765136,7.140092e+15,15.853704,-1.028654
0.195590,-3.287499,7.587096e+22,22.880076,-1.361003e-05,5.840545e+20,20.766453,7.161542e+15,15.855007,-1.030084
0.195790,-3.284777,7.581925e+22,22.879780,-1.358473e-05,5.858263e+20,20.767769,7.182990e+15,15.856305,-1.031538
0.195990,-3.282056,7.576731e+22,22.879482,-1.355961e-05,5.876005e+20,20.769082,7.204435e+15,15.857600,-1.033016
0.196190,-3.279335,7.571513e+22,22.879183,-1.353466e-05,5.893771e+20,20.770393,7.225875e+15,15.858890,-1.034517
0.196390,-3.276614,7.566271e+22,22.878882,-1.350985e-05,5.911562e+20,20.771702,7.247307e+15,15.860177,-1.036044
0.196590,-3.273893,7.561003e+22,22.878579,-1.348517e-05,5.929378e+20,20.773009,7.268731e+15,15.861459,-1.037596
0.196790,-3.271172,7.555709e+22,22.878275,-1.346060e-05,5.947219e+20,20.774314,7.290144e+15,15.862736,-1.039173
0.196990,-3.268451,7.550389e+22,22.877969,-1.343612e-05,5.965086e+20,20.775617,7.311543e+15,15.864009,-1.040777
0.197190,-3.265729,7.545042e+22,22.877662,-1.341171e-05,5.982979e+20,20.776917,7.332928e+15,15.865277,-1.042407
0.197390,-3.263008,7.539667e+22,22.877352,-1.338734e-05,6.000899e+20,20.778216,7.354295e+15,15.866541,-1.044065
0.197590,-3.260287,7.534265e+22,22.877041,-1.336298e-05,6.018845e+20,20.779513,7.375643e+15,15.867800,-1.045750
0.197790,-3.257566,7.528833e+22,22.876728,-1.333862e-05,6.036818e+20,20.780808,7.396969e+15,15.869054,-1.047464
0.197990,-3.254845,7.523372e+22,22.876413,-1.331423e-05,6.054818e+20,20.782101,7.418271e+15,15.870303,-1.049207
0.198190,-3.252124,7.517882e+22,22.876095,-1.328977e-05,6.072845e+20,20.783392,7.439547e+15,15.871546,-1.050979
0.198390,-3.249403,7.512361e+22,22.875776,-1.326522e-05,6.090899e+20,20.784681,7.460794e+15,15.872785,-1.052780
0.198590,-3.246681,7.506809e+22,22.875455,-1.324054e-05,6.108981e+20,20.785969,7.482009e+15,15.874018,-1.054613
0.198790,-3.243960,7.501225e+22,22.875132,-1.321569e-05,6.127090e+20,20.787254,7.503191e+15,15.875246,-1.056476
0.198990,-3.241239,7.495608e+22,22.874807,-1.319066e-05,6.145227e+20,20.788538,7.524336e+15,15.876468,-1.058371
0.199190,-3.238518,7.489959e+22,22.874479,-1.316539e-05,6.163391e+20,20.789820,7.545443e+15,15.877685,-1.060298
0.199390,-3.235797,7.484277e+22,22.874150,-1.313985e-05,6.181583e+20,20.791100,7.566509e+15,15.878896,-1.062258
0.199590,-3.233076,7.478561e+22,22.873818,-1.311401e-05,6.199802e+20,20.792378,7.587530e+15,15.880100,-1.064252
0.199790,-3.230355,7.472810e+22,22.873484,-1.308781e-05,6.218047e+20,20.793654,7.608506e+15,15.881299,-1.066279
0.199990,-3.227633,7.467024e+22,22.873148,-1.306121e-05,6.236319e+20,20.794928,7.629432e+15,15.882492,-1.068341
0.200190,-3.224912,7.461203e+22,22.872809,-1.303417e-05,6.254617e+20,20.796201,7.650307e+15,15.883679,-1.070438
0.200390,-3.222191,7.455347e+22,22.872468,-1.300665e-05,6.272941e+20,20.797471,7.671128e+15,15.884859,-1.072571
0.200590,-3.219470,7.449454e+22,22.872124,-1.297860e-05,6.291290e+20,20.798740,7.691893e+15,15.886033,-1.074741
0.200790,-3.216749,7.443524e+22,22.871779,-1.294996e-05,6.309663e+20,20.800006,7.712600e+15,15.887201,-1.076947
0.200990,-3.214028,7.437557e+22,22.871430,-1.292069e-05,6.328060e+20,20.801271,7.733246e+15,15.888362,-1.079191
0.201190,-3.211307,7.431554e+22,22.871080,-1.289074e-05,6.346479e+20,20.802533,7.753830e+15,15.889516,-1.081472
0.201390,-3.208585,7.425513e+22,22.870726,-1.286006e-05,6.364920e+20,20.803793,7.774350e+15,15.890664,-1.083792
0.201590,-3.205864,7.419434e+22,22.870371,-1.282859e-05,6.383381e+20,20.805051,7.794804e+15,15.891805,-1.086152
0.201790,-3.203143,7.413318e+22,22.870013,-1.279629e-05,6.401861e+20,20.806306,7.815190e+15,15.892940,-1.088550
0.201990,-3.200422,7.407164e+22,22.869652,-1.276310e-05,6.420359e+20,20.807559,7.835508e+15,15.894067,-1.090989
0.202190,-3.197701,7.400972e+22,22.869289,-1.272898e-05,6.438873e+20,20.808810,7.855755e+15,15.895188,-1.093468
0.202390,-3.194980,7.394742e+22,22.868923,-1.269387e-05,6.457401e+20,20.810058,7.875932e+15,15.896302,-1.095989
0.202590,-3.192259,7.388475e+22,22.868555,-1.265773e-05,6.475942e+20,20.811303,7.896037e+15,15.897409,-1.098550
0.202790,-3.189537,7.382170e+22,22.868184,-1.262051e-05,6.494493e+20,20.812545,7.916070e+15,15.898510,-1.101153
0.202990,-3.186816,7.375828e+22,22.867811,-1.258217e-05,6.513052e+20,20.813785,7.936030e+15,15.899603,-1.103797
0.203190,-3.184095,7.369449e+22,22.867435,-1.254266e-05,6.531618e+20,20.815021,7.955918e+15,15.900690,-1.106484
0.203390,-3.181374,7.363034e+22,22.867057,-1.250194e-05,6.550187e+20,20.816254,7.975733e+15,15.901771,-1.109213
0.203590,-3.178653,7.356582e+22,22.866676,-1.245998e-05,6.568757e+20,20.817483,7.995476e+15,15.902844,-1.111985
0.203790,-3.175932,7.350094e+22,22.866293,-1.241675e-05,6.587325e+20,20.818709,8.015147e+15,15.903911,-1.114799
0.203990,-3.173211,7.343572e+22,22.865907,-1.237221e-05,6.605889e+20,20.819931,8.034747e+15,15.904972,-1.117656
0.204190,-3.170490,7.337014e+22,22.865519,-1.232634e-05,6.624446e+20,20.821150,8.054276e+15,15.906027,-1.120555
0.204390,-3.167768,7.330423e+22,22.865129,-1.227910e-05,6.642992e+20,20.822364,8.073736e+15,15.907075,-1.123497
0.204590,-3.165047,7.323798e+22,22.864736,-1.223049e-05,6.661525e+20,20.823574,8.093128e+15,15.908116,-1.126482
0.204790,-3.162326,7.317141e+22,22.864341,-1.218049e-05,6.680042e+20,20.824779,8.112453e+15,15.909152,-1.129509
0.204990,-3.159605,7.310453e+22,22.863944,-1.212908e-05,6.698539e+20,20.825980,8.131711e+15,15.910182,-1.132579
0.205190,-3.156884,7.303733e+22,22.863545,-1.207626e-05,6.717013e+20,20.827176,8.150906e+15,15.911206,-1.135690
0.205390,-3.154163,7.296983e+22,22.863143,-1.202202e-05,6.735460e+20,20.828367,8.170036e+15,15.912224,-1.138844
0.205590,-3.151442,7.290205e+22,22.862740,-1.196635e-05,6.753878e+20,20.829553,8.189106e+15,15.913236,-1.142038
0.205790,-3.148720,7.283398e+22,22.862334,-1.190928e-05,6.772263e+20,20.830734,8.208115e+15,15.914243,-1.145274
0.205990,-3.145999,7.276564e+22,22.861926,-1.185079e-05,6.790611e+20,20.831909,8.227065e+15,15.915245,-1.148550
0.206190,-3.143278,7.269703e+22,22.861517,-1.179090e-05,6.808919e+20,20.833078,8.245958e+15,15.916241,-1.151867
0.206390,-3.140557,7.262818e+22,22.861105,-1.172963e-05,6.827184e+20,20.834242,8.264796e+15,15.917232,-1.155222
0.206590,-3.137836,7.255909e+22,22.860692,-1.166699e-05,6.845402e+20,20.835399,8.283578e+15,15.918218,-1.158617
0.206790,-3.135115,7.248977e+22,22.860277,-1.160300e-05,6.863570e+20,20.836550,8.302308e+15,15.919199,-1.162050
0.206990,-3.132394,7.242022e+22,22.859860,-1.153769e-05,6.881684e+20,20.837695,8.320986e+15,15.920175,-1.165521
0.207190,-3.129672,7.235047e+22,22.859441,-1.147108e-05,6.899741e+20,20.838833,8.339614e+15,15.921146,-1.169029
0.207390,-3.126951,7.228052e+22,22.859021,-1.140320e-05,6.917738e+20,20.839964,8.358192e+15,15.922112,-1.172574
0.207590,-3.124230,7.221038e+22,22.858600,-1.133408e-05,6.935671e+20,20.841089,8.376722e+15,15.923074,-1.176153
0.207790,-3.121509,7.214006e+22,22.858177,-1.126376e-05,6.953538e+20,20.842206,8.395205e+15,15.924031,-1.179768
0.207990,-3.118788,7.206958e+22,22.857752,-1.119226e-05,6.971335e+20,20.843316,8.413642e+15,15.924984,-1.183417
0.208190,-3.116067,7.199894e+22,22.857326,-1.111963e-05,6.989059e+20,20.844419,8.432033e+15,15.925932,-1.187099
0.208390,-3.113346,7.192815e+22,22.856899,-1.104591e-05,7.006707e+20,20.845514,8.450379e+15,15.926876,-1.190814
0.208590,-3.110624,7.185723e+22,22.856470,-1.097113e-05,7.024276e+20,20.846602,8.468680e+15,15.927816,-1.194561
0.208790,-3.107903,7.178618e+22,22.856041,-1.089533e-05,7.041763e+20,20.847681,8.486938e+15,15.928751,-1.198339
0.208990,-3.105182,7.171502e+22,22.855610,-1.081856e-05,7.059166e+20,20.848753,8.505152e+15,15.929682,-1.202147
0.209190,-3.102461,7.164374e+22,22.855178,-1.074086e-05,7.076482e+20,20.849817,8.523324e+15,15.930609,-1.205984
0.209390,-3.099740,7.157237e+22,22.854745,-1.066228e-05,7.093707e+20,20.850873,8.541452e+15,15.931532,-1.209850
0.209590,-3.097019,7.150090e+22,22.854312,-1.058285e-05,7.110841e+20,20.851921,8.559537e+15,15.932450,-1.213744
0.209790,-3.094298,7.142936e+22,22.853877,-1.050262e-05,7.127880e+20,20.852960,8.577580e+15,15.933365,-1.217666
0.209990,-3.091576,7.135774e+22,22.853441,-1.042163e-05,7.144821e+20,20.853991,8.595580e+15,15.934275,-1.221614
0.210190,-3.088855,7.128605e+22,22.853005,-1.033994e-05,7.161664e+20,20.855014,8.613536e+15,15.935181,-1.225587
0.210390,-3.086134,7.121431e+22,22.852567,-1.025757e-05,7.178404e+20,20.856028,8.631450e+15,15.936084,-1.229586
0.210590,-3.083413,7.114251e+22,22.852129,-1.017458e-05,7.195041e+20,20.857033,8.649321e+15,15.936982,-1.233608
0.210790,-3.080692,7.107067e+22,22.851690,-1.009101e-05,7.211572e+20,20.858030,8.667149e+15,15.937876,-1.237655
0.210990,-3.077971,7.099880e+22,22.851251,-1.000690e-05,7.227996e+20,20.859018,8.684933e+15,15.938766,-1.241724
0.211190,-3.075250,7.092689e+22,22.850811,-9.922294e-06,7.244309e+20,20.859997,8.702674e+15,15.939653,-1.245816
0.211390,-3.072528,7.085496e+22,22.850370,-9.837238e-06,7.260511e+20,20.860967,8.720371e+15,15.940535,-1.249929
0.211590,-3.069807,7.078301e+22,22.849929,-9.751774e-06,7.276600e+20,20.861929,8.738025e+15,15.941413,-1.254064
0.211790,-3.067086,7.071105e+22,22.849487,-9.665944e-06,7.292574e+20,20.862881,8.755634e+15,15.942288,-1.258218
0.211990,-3.064365,7.063908e+22,22.849045,-9.579791e-06,7.308432e+20,20.863824,8.773200e+15,15.943158,-1.262393
0.212190,-3.061644,7.056710e+22,22.848602,-9.493357e-06,7.324171e+20,20.864758,8.790723e+15,15.944025,-1.266587
0.212390,-3.058923,7.049513e+22,22.848159,-9.406685e-06,7.339791e+20,20.865684,8.808201e+15,15.944887,-1.270799
0.212590,-3.056202,7.042316e+22,22.847716,-9.319819e-06,7.355289e+20,20.866600,8.825636e+15,15.945746,-1.275030
0.212790,-3.053481,7.035121e+22,22.847272,-9.232801e-06,7.370666e+20,20.867507,8.843028e+15,15.946601,-1.279278
0.212990,-3.050759,7.027926e+22,22.846827,-9.145674e-06,7.385918e+20,20.868404,8.860377e+15,15.947452,-1.283543
0.213190,-3.048038,7.020734e+22,22.846383,-9.058484e-06,7.401046e+20,20.869293,8.877684e+15,15.948300,-1.287825
0.213390,-3.045317,7.013544e+22,22.845938,-8.971273e-06,7.416048e+20,20.870173,8.894948e+15,15.949143,-1.292122
0.213590,-3.042596,7.006356e+22,22.845492,-8.884086e-06,7.430923e+20,20.871043,8.912170e+15,15.949983,-1.296436
0.213790,-3.039875,6.999171e+22,22.845047,-8.796970e-06,7.445669e+20,20.871904,8.929351e+15,15.950820,-1.300764
0.213990,-3.037154,6.991990e+22,22.844601,-8.709968e-06,7.460287e+20,20.872756,8.946491e+15,15.951653,-1.305106
0.214190,-3.034433,6.984811e+22,22.844155,-8.623128e-06,7.474775e+20,20.873598,8.963591e+15,15.952482,-1.309463
0.214390,-3.031711,6.977637e+22,22.843708,-8.536497e-06,7.489133e+20,20.874432,8.980652e+15,15.953308,-1.313833
0.214590,-3.028990,6.970466e+22,22.843262,-8.450122e-06,7.503360e+20,20.875256,8.997673e+15,15.954130,-1.318216
0.214790,-3.026269,6.963299e+22,22.842815,-8.364050e-06,7.517455e+20,20.876071,9.014657e+15,15.954949,-1.322612
0.214990,-3.023548,6.956137e+22,22.842368,-8.278331e-06,7.531419e+20,20.876877,9.031602e+15,15.955765,-1.327020
0.215190,-3.020827,6.948980e+22,22.841921,-8.193013e-06,7.545250e+20,20.877674,9.048511e+15,15.956577,-1.331439
0.215390,-3.018106,6.941827e+22,22.841474,-8.108146e-06,7.558948e+20,20.878461,9.065384e+15,15.957386,-1.335870
0.215590,-3.015385,6.934679e+22,22.841026,-8.023780e-06,7.572514e+20,20.879240,9.082221e+15,15.958192,-1.340312
0.215790,-3.012663,6.927536e+22,22.840579,-7.939965e-06,7.585947e+20,20.880010,9.099023e+15,15.958995,-1.344765
0.215990,-3.009942,6.920398e+22,22.840131,-7.856751e-06,7.599248e+20,20.880771,9.115790e+15,15.959794,-1.349228
0.216190,-3.007221,6.913266e+22,22.839683,-7.774190e-06,7.612417e+20,20.881523,9.132524e+15,15.960591,-1.353700
0.216390,-3.004500,6.906139e+22,22.839235,-7.692332e-06,7.625454e+20,20.882266,9.149225e+15,15.961384,-1.358182
0.216590,-3.001779,6.899018e+22,22.838787,-7.611228e-06,7.638359e+20,20.883000,9.165892e+15,15.962175,-1.362673
0.216790,-2.999058,6.891902e+22,22.838339,-7.530930e-06,7.651134e+20,20.883726,9.182528e+15,15.962962,-1.367172
0.216990,-2.996337,6.884793e+22,22.837891,-7.451487e-06,7.663779e+20,20.884443,9.199132e+15,15.963747,-1.371680
0.217190,-2.993615,6.877689e+22,22.837443,-7.372952e-06,7.676295e+20,20.885152,9.215704e+15,15.964528,-1.376195
0.217390,-2.990894,6.870591e+22,22.836994,-7.295374e-06,7.688683e+20,20.885852,9.232244e+15,15.965307,-1.380719
0.217590,-2.988173,6.863500e+22,22.836546,-7.218804e-06,7.700944e+20,20.886544,9.248754e+15,15.966083,-1.385249
0.217790,-2.985452,6.856414e+22,22.836097,-7.143291e-06,7.713079e+20,20.887228,9.265233e+15,15.966856,-1.389787
0.217990,-2.982731,6.849335e+22,22.835648,-7.068885e-06,7.725090e+20,20.887904,9.281680e+15,15.967627,-1.394331
0.218190,-2.980010,6.842262e+22,22.835200,-6.995636e-06,7.736978e+20,20.888571,9.298097e+15,15.968394,-1.398881
0.218390,-2.977289,6.835196e+22,22.834751,-6.923590e-06,7.748744e+20,20.889231,9.314482e+15,15.969159,-1.403437
0.218590,-2.974567,6.828136e+22,22.834302,-6.852797e-06,7.760392e+20,20.889884,9.330837e+15,15.969921,-1.407998
0.218790,-2.971846,6.821082e+22,22.833853,-6.783301e-06,7.771922e+20,20.890528,9.347159e+15,15.970680,-1.412565
0.218990,-2.969125,6.814035e+22,22.833404,-6.715150e-06,7.783336e+20,20.891166,9.363450e+15,15.971436,-1.417137
0.219190,-2.966404,6.806994e+22,22.832955,-6.648388e-06,7.794638e+20,20.891796,9.379707e+15,15.972189,-1.421713
